id,url,skills,input_url,warning,warning_code,error
jieyu-16188b18,https://www.linkedin.com/in/jieyu-16188b18/en,"[""SQL Server Machine Learning Services: Python"",""Deep Learning: Model Optimization and Tuning"",""Machine Learning and AI Foundations: Value Estimations""]",https://www.linkedin.com/in/jieyu-16188b18,,,
jtsheppard,https://www.linkedin.com/in/jtsheppard,"[""Machine Learning and AI Foundations: Decision Trees with SPSS"",""Google Cloud Professional Machine Learning Engineer Cert Prep: 3 Designing Data Preparation and Processing Systems"",""Time Series Modeling in Excel, R, and Power BI""]",https://www.linkedin.com/in/jtsheppard,,,
larrydunne9373,https://www.linkedin.com/in/larrydunne9373,"[""Learning Oracle Database 12c"",""Learning Oracle Database 19c"",""Implementing a Data Warehouse SQL Server 2019""]",https://www.linkedin.com/in/larrydunne9373,,,
swathi-p-dataengineer,https://www.linkedin.com/in/swathi-p-dataengineer,"[""Stream Processing Design Patterns with Spark"",""Cloud Hadoop: Scaling Apache Spark"",""Learning Hadoop""]",https://www.linkedin.com/in/swathi-p-dataengineer,,,
cerenity-smith-66773920a,https://www.linkedin.com/in/cerenity-smith-66773920a,"[""Google Cloud Digital Leader Cert Prep: 2 Innovating with Data and Google Cloud"",""Azure: Understanding the Big Picture"",""Google Cloud Professional Machine Learning Engineer Cert Prep: 3 Designing Data Preparation and Processing Systems""]",https://www.linkedin.com/in/cerenity-smith-66773920a,,,
eric-aspengren-733592a,https://www.linkedin.com/in/eric-aspengren-733592a,"[""2030: How Today's Trends Will Reshape the Future (Book Bite)"",""Nano Tips for Healthy Boundaries and Expectations at Work with Allison Peck"",""Cultivating Presence and Impact in a Live and Virtual World""]",https://www.linkedin.com/in/eric-aspengren-733592a,,,
nibinkjoseph,https://www.linkedin.com/in/nibinkjoseph,"[""Power BI Top Skills"",""Hands-On Data Science: 2 Sales Dashboard with Tableau"",""Hands-On Data Science using SQL, Tableau, Python, and Spark""]",https://www.linkedin.com/in/nibinkjoseph,,,
diana-lytvynova-242a581a1,https://www.linkedin.com/in/diana-lytvynova-242a581a1,"[""Python for Data Engineering: from Beginner to Advanced"",""Using Python with Excel"",""Python for Data Visualization (2019)""]",https://www.linkedin.com/in/diana-lytvynova-242a581a1,,,
garrickchu,https://www.linkedin.com/in/garrickchu,"[""11 Useful Tips for Regression Analysis"",""R Essential Training Part 2: Modeling Data"",""SAS Essential Training: 2 Regression Analysis for Healthcare Research""]",https://www.linkedin.com/in/garrickchu,,,
george-rockett-91744623,https://www.linkedin.com/in/george-rockett-91744623,"[""Hands-On Data Science: 4 Services Analysis in Spark"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL"",""Hands-On Data Science: 2 Sales Dashboard with Tableau""]",https://www.linkedin.com/in/george-rockett-91744623,,,
jpvelez,https://www.linkedin.com/in/jpvelez,"[""How to Become a Purpose-Driven Journalist"",""LinkedIn Learning Highlights: Data Science and Analytics"",""Hands-On Data Science using SQL, Tableau, Python, and Spark""]",https://www.linkedin.com/in/jpvelez,,,
christine-pittman-0798a991,https://www.linkedin.com/in/christine-pittman-0798a991,"[""Tableau: Mastering Calculations"",""Hands-On Data Science: 2 Sales Dashboard with Tableau"",""Using Tableau to Discover Powerful Business Insights""]",https://www.linkedin.com/in/christine-pittman-0798a991,,,
adrian-kwan-21aa30160,https://www.linkedin.com/in/adrianzykwan,"[""Beginner's Guide to Go Protocol Buffer"",""Cloud Native Projects: GCP Serverless"",""Generics in Go""]",https://www.linkedin.com/in/adrian-kwan-21aa30160,,,
conradseelye,https://www.linkedin.com/in/conradseelye,"[""Succeeding in Web Development: Full Stack and Front End"",""Developing for Web Performance"",""Microsoft SQL Server 2016: Query Data""]",https://www.linkedin.com/in/conradseelye,,,
michael-watras-51110111b,https://www.linkedin.com/in/michael-watras-51110111b,"[""From Excel to Tableau"",""Tableau and R for Analytics Projects"",""Hands-On Data Science: 4 Services Analysis in Spark""]",https://www.linkedin.com/in/michael-watras-51110111b,,,
john-wilhelm-88060ab,https://www.linkedin.com/in/john-wilhelm-88060ab,[],https://www.linkedin.com/in/john-wilhelm-88060ab,,,
onyinye-udebuani-608979106,https://www.linkedin.com/in/onyinye-data-scientist,"[""From Excel to Tableau"",""Using Tableau to Discover Powerful Business Insights"",""Data Visualizations with Plotly""]",https://www.linkedin.com/in/onyinye-udebuani-608979106,,,
marc-levine-45670711,https://www.linkedin.com/in/marc-levine-45670711,"[""CISO Foundations: Influencing the Board and C-Suite"",""Introduction to Google Gemini"",""Project Management: Preventing Scope Creep""]",https://www.linkedin.com/in/marc-levine-45670711,,,
sam-stankivicz-63377b105,https://www.linkedin.com/in/sstankivicz,"[""Machine Learning with Logistic Regression in Excel, R, and Power BI"",""LinkedIn Learning Highlights: Data Science and Analytics"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL""]",https://www.linkedin.com/in/sam-stankivicz-63377b105,,,
jigar-savaliya,https://www.linkedin.com/in/jigar-savaliya,"[""SSCP Cert Prep: The Basics"",""Microsoft Cybersecurity Architect Expert (SC-100) Cert Prep: 1 Design a Zero Trust Strategy and Architecture"",""SSCP Cert Prep: 2 Access Controls""]",https://www.linkedin.com/in/jigar-savaliya,,,
jiawei-zhang-08b96912a,https://www.linkedin.com/in/jiawei-zhang-08b96912a,"[""Advanced SQL for Data Science: Time Series"",""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Hands-On Data Science: 4 Services Analysis in Spark""]",https://www.linkedin.com/in/jiawei-zhang-08b96912a,,,
cynthia-nkutha-04196579,https://www.linkedin.com/in/cynthia-nkutha-04196579,[],https://www.linkedin.com/in/cynthia-nkutha-04196579,,,
nithin-sunil-33b2229b,https://www.linkedin.com/in/nithinsunil,"[""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Monitoring AWS with CloudWatch"",""Python for Engineers and Scientists""]",https://www.linkedin.com/in/nithin-sunil-33b2229b,,,
anirudh-sowmyanarayanan,https://www.linkedin.com/in/anirudh-sowmyanarayanan,"[""Artificial Intelligence for Business Leaders"",""Big Data in the Age of AI"",""Business Collaboration in the Modern Workplace""]",https://www.linkedin.com/in/anirudh-sowmyanarayanan,,,
kerrydunlap,https://www.linkedin.com/in/kerrydunlap,"[""The Data Science of Gaming and Fantasy Sports"",""LinkedIn Analytics for Creators"",""Marketing Foundations: Analytics""]",https://www.linkedin.com/in/kerrydunlap,,,
john-briestansky-00042210,https://www.linkedin.com/in/john-briestansky,"[""Drupal 9 Essential Training: 3 Taxonomy, Media, and Modules"",""SQL Server Database Triggers"",""Digital Strategy""]",https://www.linkedin.com/in/john-briestansky-00042210,,,
aman-todi-8897a9173,https://www.linkedin.com/in/aman-todi,"[""Computer Vision on the Raspberry Pi 4"",""Code Clinic: C"",""AI Show: Applied AI - Computer Vision and Optical Character Recognition (OCR)""]",https://www.linkedin.com/in/aman-todi-8897a9173,,,
aravind-a-740759231,https://www.linkedin.com/in/aravind-a-740759231,[],https://www.linkedin.com/in/aravind-a-740759231,,,
nisha-shrestha-2b1b61202,https://www.linkedin.com/in/nisha-shrestha-2b1b61202,"[""Linux System Engineer: Web Servers and DNS Using Apache, NGINX, and BIND"",""Linux: Package Management for CentOS"",""Learning FreeNAS""]",https://www.linkedin.com/in/nisha-shrestha-2b1b61202,,,
karen-avanesyan,https://www.linkedin.com/in/karen-avanesyan,"[""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Choose the Right Tool for Your Data: Python, R, or SQL"",""Panel Data Analysis Essential Training""]",https://www.linkedin.com/in/karen-avanesyan,,,
kathie-richards-15522213,https://www.linkedin.com/in/kathie-richards-15522213,"[""SQL Server Integration Services"",""Excel: Macros and VBA for Beginners"",""Excel: Macros in Depth (Microsoft 365)""]",https://www.linkedin.com/in/kathie-richards-15522213,,,
stephen-spitz-26a759164,https://www.linkedin.com/in/stephen-spitz-26a759164,"[""Statistical Analysis with Wolfram Language"",""LinkedIn Learning Highlights: Data Science and Analytics"",""NLP with Python for Machine Learning Essential Training""]",https://www.linkedin.com/in/stephen-spitz-26a759164,,,
stephen-bottos-68485899,https://www.linkedin.com/in/stephen-bottos,"[""LinkedIn AI Academy AI-100: 2 Supervised Learning with Neural Networks"",""Building Recommender Systems with Machine Learning and AI"",""Deep Learning: Getting Started""]",https://www.linkedin.com/in/stephen-bottos-68485899,,,
ajjay-kannan,https://www.linkedin.com/in/ajjay-kannan,"[""AI and Data Science for SQL Developers: From Beginner to Advanced"",""Hands-On Data Science: 2 Sales Dashboard with Tableau"",""Hands-On Data Science: 3 Sales Analysis in Python""]",https://www.linkedin.com/in/ajjay-kannan,,,
lucas-pasqualin-95381298,https://www.linkedin.com/in/lucas-pasqualin-95381298,"[""Artificial Intelligence for Business Leaders"",""Building Recommender Systems with Machine Learning and AI"",""Deep Learning Foundations: Natural Language Processing with TensorFlow""]",https://www.linkedin.com/in/lucas-pasqualin-95381298,,,
robert-osborn-9b483550,https://www.linkedin.com/in/robert-osborn-9b483550,"[""SQL Server Analysis Services"",""Implementing a Data Warehouse SQL Server 2019"",""Designing Database Solutions for SQL Server 2016""]",https://www.linkedin.com/in/robert-osborn-9b483550,,,
john-morgan-phd,https://www.linkedin.com/in/john-morgan-phd,"[""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Data Analytics for Students"",""Managing Projects with Microsoft 365""]",https://www.linkedin.com/in/john-morgan-phd,,,
kairan-zhong-7280521a7,https://www.linkedin.com/in/kairan-zhong-7280521a7,"[""LinkedIn Learning Highlights: Data Science and Analytics"",""AWS Certified Data Analytics – Specialty (DAS-C01) Cert Prep: 3 Processing"",""R Essential Training Part 2: Modeling Data""]",https://www.linkedin.com/in/kairan-zhong-7280521a7,,,
tony-beckstrom-78a5a17a,https://www.linkedin.com/in/tony-beckstrom-78a5a17a,"[""Onboard New Customers for Loyalty, Engagement, and Expansion"",""Measure Sales Force Effectiveness"",""Building and Managing a High-Performing Sales Team""]",https://www.linkedin.com/in/tony-beckstrom-78a5a17a,,,
khalikakadri,https://www.linkedin.com/in/khalikakadri,"[""Learning Power BI Desktop"",""Power BI Top Skills"",""Tableau Essential Training""]",https://www.linkedin.com/in/khalikakadri,,,
kumar-mani-chandra-yelisetty-241047166,https://www.linkedin.com/in/kumaryelisetty,"[""Practice It: Java Arrays"",""Build a Full-Stack JavaScript Application Using AWS Amplify"",""Faster Python Code""]",https://www.linkedin.com/in/kumar-mani-chandra-yelisetty-241047166,,,
terry-foushee-ii-7b2a0448,https://www.linkedin.com/in/terry-foushee-ii-7b2a0448,"[""SAP Business One: Finance and Banking"",""Financial Modeling and Forecasting Financial Statements"",""Advanced Bookkeeping Techniques""]",https://www.linkedin.com/in/terry-foushee-ii-7b2a0448,,,
amit-athani,https://www.linkedin.com/in/amit-athani,"[""Machine Learning and AI Foundations: Recommendations"",""Transition from Java to Python"",""More Python Tips, Tricks, and Techniques for Data Science""]",https://www.linkedin.com/in/amit-athani,,,
sreekumar-purushothaman-2a03463a,https://www.linkedin.com/in/sreekumar-purushothaman-2a03463a,"[""Data Engineering Foundations"",""Stream Processing Design Patterns with Spark"",""Hands-On Data Science: 4 Services Analysis in Spark""]",https://www.linkedin.com/in/sreekumar-purushothaman-2a03463a,,,
kishor-raju-kr,https://www.linkedin.com/in/kishor-raju-kr,"[""Scala Essential Training for Data Science"",""DevOps Foundations: Infrastructure as Code"",""Hands-On Data Science: 2 Sales Dashboard with Tableau""]",https://www.linkedin.com/in/kishor-raju-kr,,,
frank-sanchez-b61b5b204,https://www.linkedin.com/in/frank-sanchez-b61b5b204,"[""Managing High Performers"",""Mistakes to Avoid When Managing Your Time"",""Azure Storage Essential Training""]",https://www.linkedin.com/in/frank-sanchez-b61b5b204,,,
ashwanth-a,https://www.linkedin.com/in/ashwanth-a,"[""Hands-On Data Science: 4 Services Analysis in Spark"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL"",""Hands-On Data Science using SQL, Tableau, Python, and Spark""]",https://www.linkedin.com/in/ashwanth-a,,,
juliette-collin,https://www.linkedin.com/in/juliette-collin,"[""La programmation en environnement Windows : Série"",""L'essentiel de .NET 7"",""L'essentiel de Webpack 5""]",https://www.linkedin.com/in/juliette-collin,,,
carmen-kirk-54273715,https://www.linkedin.com/in/carmen-kirk-54273715,"[""The Habits of Successful Marketers"",""CISO Foundations: Influencing the Board and C-Suite"",""Excel: Data Validation in Depth""]",https://www.linkedin.com/in/carmen-kirk-54273715,,,
harsh-patel-a675ab140,https://www.linkedin.com/in/harshpatel7996,"[""Machine Learning with Logistic Regression in Excel, R, and Power BI"",""Power BI: Working Together with ChatGPT"",""Google Cloud Professional Machine Learning Engineer Cert Prep: 3 Designing Data Preparation and Processing Systems""]",https://www.linkedin.com/in/harsh-patel-a675ab140,,,
qian-shi-60ab28127,https://www.linkedin.com/in/qian-shi-60ab28127,"[""Supervised Learning Essential Training"",""TensorFlow: Working with NLP"",""Deep Learning: Getting Started""]",https://www.linkedin.com/in/qian-shi-60ab28127,,,
lindsey-fisher-6756a3192,https://www.linkedin.com/in/lindsey-fisher-6756a3192,"[""Introduction to Data Science"",""R for Data Science: Analysis and Visualization"",""Understanding Business""]",https://www.linkedin.com/in/lindsey-fisher-6756a3192,,,
arpita-mangal-62999a103,https://www.linkedin.com/in/arpitamangal,"[""Apache Spark Deep Learning Essential Training"",""Machine Learning with Python: k-Means Clustering"",""Supervised Learning Essential Training""]",https://www.linkedin.com/in/arpita-mangal-62999a103,,,
song-uk-jang-8b3b802a,https://www.linkedin.com/in/song-uk-jang-8b3b802a,"[""PowerShell: Functions for Advanced Automation"",""ASP.NET MVC 5 Identity: Authentication and Authorization"",""Implementing a Data Warehouse SQL Server 2019""]",https://www.linkedin.com/in/song-uk-jang-8b3b802a,,,
vivek-soni-29b0a715,https://www.linkedin.com/in/vivek-soni-29b0a715,"[""Power BI: Working Together with ChatGPT"",""Implementing a Data Warehouse with SQL Server 2022"",""Data Science Foundations: Data Assessment for Predictive Modeling""]",https://www.linkedin.com/in/vivek-soni-29b0a715,,,
ziasprofile,https://www.linkedin.com/in/ziasprofile,"[""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Tableau 10 for Data Scientists"",""SQL for Data Analysis""]",https://www.linkedin.com/in/ziasprofile,,,
mashuang,https://www.linkedin.com/in/mashuang,"[""Deep Learning: Getting Started"",""Machine Learning Foundations: Linear Algebra"",""Python Automation and Testing""]",https://www.linkedin.com/in/mashuang,,,
andres-montoya-1707b85,https://www.linkedin.com/in/andres-montoya-1707b85,"[""Implementing a Data Warehouse with SQL Server 2022"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Learning Teradata Vantage""]",https://www.linkedin.com/in/andres-montoya-1707b85,,,
julianne-guo,https://www.linkedin.com/in/julianne-guo,"[""Programming Foundations: Numerical Mathematics and Calculations"",""Machine Learning Foundations: Probability"",""Finding New Career Paths with SQL""]",https://www.linkedin.com/in/julianne-guo,,,
jamesalfano751b79151,https://www.linkedin.com/in/jamesalfano751b79151,"[""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Machine Learning with Python: k-Means Clustering"",""Building and Deploying Deep Learning Applications with TensorFlow""]",https://www.linkedin.com/in/jamesalfano751b79151,,,
kaushikamaravadi,https://www.linkedin.com/in/kaushikamaravadi,"[""Hands-On Data Science: 1 Analyzing Employee Data with SQL"",""Learning Hadoop"",""Hadoop for Data Science Tips, Tricks, & Techniques""]",https://www.linkedin.com/in/kaushikamaravadi,,,
jerry-milabu-40383710a,https://www.linkedin.com/in/jerry-milabu-40383710a,"[""MERN Essential Training (2020)"",""Learning Responsive Web Design in the Browser"",""QuickBooks Pro 2021 Essential Training""]",https://www.linkedin.com/in/jerry-milabu-40383710a,,,
karthick-sharan-r,https://www.linkedin.com/in/karthick-sharan-r,"[""AI Projects with Python, TensorFlow, and NLTK"",""TensorFlow 2: Working with Neural Networks"",""Hands-On Data Science: 4 Services Analysis in Spark""]",https://www.linkedin.com/in/karthick-sharan-r,,,
vvnad,https://www.linkedin.com/in/vvnad,"[""TensorFlow 2.0: Working with Images"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Machine Learning and AI Foundations: Clustering and Association""]",https://www.linkedin.com/in/vvnad,,,
jaredshapiromba,https://www.linkedin.com/in/jaredshapiromba,"[""Power BI: Working Together with Microsoft 365 Apps"",""Power BI Top Skills"",""Implementing a Data Warehouse SQL Server 2019""]",https://www.linkedin.com/in/jaredshapiromba,,,
hai-phan-648a6b33,https://www.linkedin.com/in/hphanpi,"[""Learning Windows Subsystem for Linux"",""Windows 11 for IT Support: Troubleshooting Basics (2022)"",""Windows 11: Administration""]",https://www.linkedin.com/in/hai-phan-648a6b33,,,
alec-meyers-a1901bb6,https://www.linkedin.com/in/alec-meyers-a1901bb6,"[""Hands-On Data Science: 3 Sales Analysis in Python"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL""]",https://www.linkedin.com/in/alec-meyers-a1901bb6,,,
seangorman,https://www.linkedin.com/in/seangorman,[],https://www.linkedin.com/in/seangorman,,,
jameswestphal,https://www.linkedin.com/in/jameswestphal,"[""Introduction to Transact-SQL"",""SQL Server Integration Services"",""Advanced Node.js: Scaling Applications""]",https://www.linkedin.com/in/jameswestphal,,,
vikramanair5,https://www.linkedin.com/in/vikramanair5,"[""Finding New Career Paths with SQL"",""Building Android Apps with AWS"",""Social Media for Leadership""]",https://www.linkedin.com/in/vikramanair5,,,
peter-harrington-78abb2122,https://www.linkedin.com/in/peter-harrington-78abb2122,"[""AI Projects with Python, TensorFlow, and NLTK"",""Building Recommender Systems with Machine Learning and AI"",""Machine Learning and AI Foundations: Recommendations""]",https://www.linkedin.com/in/peter-harrington-78abb2122,,,
han-jin-37a6289,https://www.linkedin.com/in/han-jin-37a6289,"[""Implementing a Data Warehouse SQL Server 2019"",""Learning Hadoop"",""Azure Spark Databricks Essential Training""]",https://www.linkedin.com/in/han-jin-37a6289,,,
mikhail-zyuzin-622b4029,https://www.linkedin.com/in/mikhail-zyuzin-622b4029,"[""Java EE: JavaServer Faces JSF"",""Jakarta EE: Building Your First Application"",""Java EE: Application Servers""]",https://www.linkedin.com/in/mikhail-zyuzin-622b4029,,,
rineeth-6899b020a,https://www.linkedin.com/in/rineeth-6899b020a,"[""Data Science Tools of the Trade: First Steps"",""Azure Spark Databricks Essential Training"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL""]",https://www.linkedin.com/in/rineeth-6899b020a,,,
shahidhya,https://www.linkedin.com/in/shahidhya,"[""AI Workshop: Build a Neural Network with PyTorch Lightning"",""Deep Learning with Python and Keras: Build a Model For Sentiment Analysis"",""Deep Learning: Getting Started""]",https://www.linkedin.com/in/shahidhya,,,
eric-crew-2300451b,https://www.linkedin.com/in/ericjcrew,"[""Microsoft SQL Server 2016: Query Data"",""Oracle Database 12c: Backup and Recovery"",""Learning Oracle Database 12c""]",https://www.linkedin.com/in/eric-crew-2300451b,,,
mikeblane,https://www.linkedin.com/in/mikeblane,"[""Installing and Running WordPress: Shared Hosting"",""Exam Tips: CompTIA Server+ (SK0-005)"",""Windows Server 2022 Essential Training""]",https://www.linkedin.com/in/mikeblane,,,
aaron-watkins-57057821,https://www.linkedin.com/in/aaron-watkins-profile,"[""Upstream: Solving Problems Before They Happen (Book Bite)"",""Advanced Kotlin Database Development"",""Building an Ethereum Blockchain App: 3 Ethereum Development""]",https://www.linkedin.com/in/aaron-watkins-57057821,,,
ayo-johnson-92aa20101,https://www.linkedin.com/in/ayo-johnson-92aa20101,"[""Vue.js: Creating and Hosting a Full-Stack Site"",""Hands-On Introduction: Data Engineering"",""Computer Science Principles Lab: JavaScript""]",https://www.linkedin.com/in/ayo-johnson-92aa20101,,,
ioantsep,https://www.linkedin.com/in/ioantsep,"[""Data Engineering Foundations"",""Transitioning into Machine Learning Engineering"",""Programming Foundations: Fundamentals""]",https://www.linkedin.com/in/ioantsep,,,
kaustuv-majumder-05a9b28b,https://www.linkedin.com/in/iamkaustuv,"[""Business Analytics: Forecasting with Trended Baseline Smoothing"",""Data Science Foundations: Choosing the Right Database"",""AWS: Controlling Cost""]",https://www.linkedin.com/in/kaustuv-majumder-05a9b28b,,,
lynn-gould-1a934210,https://www.linkedin.com/in/lynn-gould-1a934210,[],https://www.linkedin.com/in/lynn-gould-1a934210,,,
sarthaksaini,https://www.linkedin.com/in/sarthaksaini,"[""Financial Forecasting with Analytics Essential Training"",""Machine Learning with Python: k-Means Clustering"",""Hands-On Data Science: 2 Sales Dashboard with Tableau""]",https://www.linkedin.com/in/sarthaksaini,,,
anmolmadan,https://www.linkedin.com/in/anmolmadan,[],https://www.linkedin.com/in/anmolmadan,,,
madhuvarma-vegesna-3587a511,https://www.linkedin.com/in/vmadhuvarma,"[""CompTIA Data+ (DA0-001) Cert Prep: Domain 1.0 Data Concepts and Environments"",""Exam Tips: Microsoft Azure Data Fundamentals (DP-900)"",""Hiring a Chief Data Officer""]",https://www.linkedin.com/in/madhuvarma-vegesna-3587a511,,,
john-fleming-2640b88a,https://www.linkedin.com/in/john-fleming-2640b88a,"[""Learning Power BI Desktop"",""pandas Analytics for Excel Users"",""Data Analytics for Students""]",https://www.linkedin.com/in/john-fleming-2640b88a,,,
raymond-flowers-24013623,https://www.linkedin.com/in/raymond-flowers-24013623,"[""Windows 10: Administration"",""Windows 11 for IT Support: Troubleshooting Basics"",""Learning Windows Admin Center""]",https://www.linkedin.com/in/raymond-flowers-24013623,,,
anandht,https://www.linkedin.com/in/anandht,"[""Oracle Base Database Services Professional Workshop"",""Learning Amazon Athena"",""Oracle Cloud Infrastructure Operations Professional""]",https://www.linkedin.com/in/anandht,,,
tuan-c-s-sally-58128616,https://www.linkedin.com/in/tuan-c-s-sally-58128616,"[""Azure Database for MySQL"",""SQL Practice: Intermediate Queries"",""Introduction to SQL Using Google BigQuery""]",https://www.linkedin.com/in/tuan-c-s-sally-58128616,,,
alison-hill-3a345292,https://www.linkedin.com/in/alison-k-hill-phd,"[""Hands-On Data Science: 4 Services Analysis in Spark"",""Power BI Top Skills"",""Learning Power BI Desktop""]",https://www.linkedin.com/in/alison-hill-3a345292,,,
quan-qi,https://www.linkedin.com/in/quan-qi,"[""AI in Connected Products (AIOT)"",""Giving Computers Vision"",""Deep Learning: Getting Started""]",https://www.linkedin.com/in/quan-qi,,,
jiahe-tian0104,https://www.linkedin.com/in/jiahe-tian0104,"[""Data Analytics with Google Cloud BigQuery and Looker Studio"",""11 Useful Tips for Regression Analysis"",""Regression Analysis Fundamentals""]",https://www.linkedin.com/in/jiahe-tian0104,,,
karen-thomason-b27b053,https://www.linkedin.com/in/karen-thomason,"[""SQL Server Analysis Services"",""Excel: Analytics Tips"",""Power BI Dataflows Essential Training""]",https://www.linkedin.com/in/karen-thomason-b27b053,,,
kennethmatthews,https://www.linkedin.com/in/kennethmatthews,"[""Oracle Database 19c: Multitenant Architecture"",""Oracle DB Cloud Database Migration and Integration Workshop"",""Oracle Autonomous Database Administration Workshop""]",https://www.linkedin.com/in/kennethmatthews,,,
stefangroschupf,https://www.linkedin.com/in/stefangroschupf,"[""Python for Engineers and Scientists"",""Azure AI: The Big Picture"",""Nail Your Python Interview""]",https://www.linkedin.com/in/stefangroschupf,,,
babu-b-863732245,https://www.linkedin.com/in/babu-b-863732245,"[""Cloud Hadoop: Scaling Apache Spark"",""Big Data Analytics with Hadoop and Apache Spark"",""Learning Hadoop""]",https://www.linkedin.com/in/babu-b-863732245,,,
andria-davis-09b61022b,https://www.linkedin.com/in/andria-davis-09b61022b,"[""Exam Tips: PMI Agile Certified Practitioner (PMI-ACP)®"",""Writing with Proper Punctuation"",""SAP S/4 HANA Financial Accounting Overview""]",https://www.linkedin.com/in/andria-davis-09b61022b,,,
madhurikrishnasiddana,https://www.linkedin.com/in/madhurikrishnasiddana,"[""Data Engineering Foundations"",""Machine Learning and AI Foundations: Recommendations"",""Building Recommender Systems with Machine Learning and AI""]",https://www.linkedin.com/in/madhurikrishnasiddana,,,
fitzroy-clyburn-04204412a,https://www.linkedin.com/in/fitzroy-clyburn-04204412a,[],https://www.linkedin.com/in/fitzroy-clyburn-04204412a,,,
jagadeesh-p-277472212,https://www.linkedin.com/in/jagadeesh-p-277472212,"[""Power BI Data Modeling with DAX"",""ETL in Python and SQL"",""Power BI Top Skills""]",https://www.linkedin.com/in/jagadeesh-p-277472212,,,
jnance34,https://www.linkedin.com/in/jnance34,"[""Python Parallel and Concurrent Programming Part 2"",""Nano Tips for Building Your Leadership Brand with India Martin"",""JavaScript: Async""]",https://www.linkedin.com/in/jnance34,,,
joe-messerle-95619837,https://www.linkedin.com/in/joe-messerle-95619837,"[""LinkedIn Learning Highlights: Data Science and Analytics"",""SAS® 9.4 Cert Prep: Part 01 SAS Programming Essentials"",""Business Analytics: Forecasting with Trended Baseline Smoothing""]",https://www.linkedin.com/in/joe-messerle-95619837,,,
nikhil-dharane,https://www.linkedin.com/in/nikhil-dharane,"[""Data Science Foundations: Data Assessment for Predictive Modeling"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Hadoop for Data Science Tips, Tricks, & Techniques""]",https://www.linkedin.com/in/nikhil-dharane,,,
junwei-yue-bb278b31,https://www.linkedin.com/in/junwei-yue-bb278b31,"[""Tableau Beyond the Basics: Growing Your Analytics and Business Intelligence Toolkit"",""ETL in Python and SQL"",""Power BI Data Methods""]",https://www.linkedin.com/in/junwei-yue-bb278b31,,,
shiou-shiou-deng-0a4a3644,https://www.linkedin.com/in/shiou-shiou-deng-0a4a3644,"[""Complete Guide to R: Wrangling, Visualizing, and Modeling Data"",""NLP with Quanteda R"",""SAS Essential Training: 2 Regression Analysis for Healthcare Research""]",https://www.linkedin.com/in/shiou-shiou-deng-0a4a3644,,,
michael-herriges-a78371108,https://www.linkedin.com/in/michael-herriges-a78371108,"[""Creating Screen Capture Training"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Tableau Beyond the Basics: Growing Your Analytics and Business Intelligence Toolkit""]",https://www.linkedin.com/in/michael-herriges-a78371108,,,
eli-jenkins-82158289,https://www.linkedin.com/in/eli-jenkins,"[""Practical Python for Algorithmic Trading"",""Power BI Data Analyst Associate (PL-300) Cert Prep: Connecting to Power BI Data"",""Overcoming Decision-Making Traps""]",https://www.linkedin.com/in/eli-jenkins-82158289,,,
janaramanan,https://www.linkedin.com/in/janaramanan,[],https://www.linkedin.com/in/janaramanan,,,
javad-zabihi-7359b26b,https://www.linkedin.com/in/javad-zabihi,"[""TensorFlow 2.0: Working with Images"",""Hands-On Data Science using SQL, Tableau, Python, and Spark"",""Learning TensorFlow with JavaScript""]",https://www.linkedin.com/in/javad-zabihi-7359b26b,,,
jacob-hinkle-8393b979,https://www.linkedin.com/in/jacob-hinkle-8393b979,"[""The Ultimate Guide to Sustainable Project Management"",""Revit: Twinmotion Workflow"",""Foundations of Geographic Information Systems (GIS)""]",https://www.linkedin.com/in/jacob-hinkle-8393b979,,,
dana-cranmer-91986263,https://www.linkedin.com/in/dana-cranmer-91986263,"[""From Excel to SQL"",""Level Up: Advanced SQL"",""SQL Server 2022 Administration""]",https://www.linkedin.com/in/dana-cranmer-91986263,,,
akhil-s-89a19825a,https://www.linkedin.com/in/akhil-s-89a19825a,"[""ETL in Python and SQL"",""AI Projects with Python, TensorFlow, and NLTK"",""Learning H20.ai""]",https://www.linkedin.com/in/akhil-s-89a19825a,,,
jaya-chandra-devabakthuni-1a5895263,https://www.linkedin.com/in/jaya-chandra-devabakthuni-1a5895263,"[""Azure Spark Databricks Essential Training"",""Google Cloud Professional Machine Learning Engineer Cert Prep: 3 Designing Data Preparation and Processing Systems"",""Data Science on Google Cloud Platform: Building Data Pipelines""]",https://www.linkedin.com/in/jaya-chandra-devabakthuni-1a5895263,,,
